"Date","Price","Open","High","Low","Vol.","Change %"
"09/22/2023","6,200","6,200","6,275","6,175","30.61M","0.00%"
"09/21/2023","6,200","6,300","6,325","6,200","46.23M","-1.59%"
"09/20/2023","6,300","6,350","6,400","6,300","39.76M","-0.79%"
"09/19/2023","6,350","6,300","6,375","6,275","38.42M","0.79%"
"09/18/2023","6,300","6,275","6,325","6,250","35.52M","0.00%"
"09/15/2023","6,300","6,250","6,325","6,200","132.20M","-0.40%"
"09/14/2023","6,325","6,325","6,375","6,250","40.26M","0.40%"
"09/13/2023","6,300","6,325","6,325","6,225","40.04M","0.00%"
"09/12/2023","6,300","6,375","6,375","6,300","30.23M","-1.18%"
"09/11/2023","6,375","6,400","6,425","6,300","33.42M","-0.39%"
"09/08/2023","6,400","6,450","6,450","6,350","32.42M","0.00%"
"09/07/2023","6,400","6,475","6,500","6,350","49.92M","-1.92%"
"09/06/2023","6,525","6,575","6,625","6,525","18.42M","-1.14%"
"09/05/2023","6,600","6,600","6,650","6,550","23.07M","0.00%"
"09/04/2023","6,600","6,575","6,600","6,525","17.38M","0.76%"
"09/01/2023","6,550","6,475","6,575","6,475","26.07M","1.55%"
"08/31/2023","6,450","6,450","6,475","6,400","44.50M","0.00%"
"08/30/2023","6,450","6,450","6,525","6,400","41.99M","0.78%"
"08/29/2023","6,400","6,450","6,450","6,375","29.94M","-0.39%"
"08/28/2023","6,425","6,500","6,500","6,400","14.87M","-0.39%"
"08/25/2023","6,450","6,475","6,500","6,400","35.67M","-0.39%"
"08/24/2023","6,475","6,550","6,600","6,475","33.28M","-1.15%"
"08/23/2023","6,550","6,550","6,600","6,525","27.62M","0.00%"
"08/22/2023","6,550","6,450","6,600","6,450","37.70M","1.16%"
"08/21/2023","6,475","6,525","6,550","6,425","34.70M","-0.77%"
"08/18/2023","6,525","6,675","6,700","6,500","69.00M","-3.33%"
"08/16/2023","6,750","6,675","6,750","6,650","40.50M","0.37%"
"08/15/2023","6,725","6,725","6,775","6,675","32.39M","-1.10%"
"08/14/2023","6,800","6,700","6,800","6,700","27.62M","0.74%"
"08/11/2023","6,750","6,750","6,775","6,650","42.32M","0.00%"
"08/10/2023","6,750","6,850","6,875","6,750","32.08M","-1.82%"
"08/09/2023","6,875","6,850","6,875","6,825","13.78M","0.36%"
"08/08/2023","6,850","6,850","6,900","6,825","24.13M","-0.36%"
"08/07/2023","6,875","6,825","6,900","6,750","32.61M","1.10%"
"08/04/2023","6,800","6,825","6,850","6,750","16.65M","-0.37%"
"08/03/2023","6,825","6,800","6,900","6,775","29.27M","-0.36%"
"08/02/2023","6,850","6,825","6,850","6,775","29.46M","-0.36%"
"08/01/2023","6,875","6,875","6,900","6,800","29.43M","0.36%"
"07/31/2023","6,850","6,750","6,950","6,725","87.83M","3.40%"
"07/28/2023","6,625","6,500","6,625","6,475","28.29M","1.53%"
"07/27/2023","6,525","6,600","6,600","6,500","27.82M","-1.14%"
"07/26/2023","6,600","6,575","6,625","6,500","38.60M","1.54%"
"07/25/2023","6,500","6,600","6,625","6,500","23.96M","-0.76%"
"07/24/2023","6,550","6,400","6,600","6,400","40.83M","1.55%"
"07/21/2023","6,450","6,500","6,525","6,375","64.04M","-1.15%"
"07/20/2023","6,525","6,575","6,575","6,450","64.07M","-0.76%"
"07/18/2023","6,575","6,675","6,700","6,475","78.11M","-1.50%"
"07/17/2023","6,675","6,750","6,775","6,675","41.70M","-1.11%"
"07/14/2023","6,750","6,775","6,825","6,700","56.06M","-0.74%"
"07/13/2023","6,800","6,775","6,825","6,750","31.30M","0.37%"
"07/12/2023","6,775","6,775","6,825","6,750","29.21M","-0.37%"
"07/11/2023","6,800","6,775","6,800","6,750","32.95M","0.37%"
"07/10/2023","6,775","6,825","6,825","6,775","15.30M","-0.73%"
"07/07/2023","6,825","6,775","6,825","6,750","28.76M","0.37%"
"07/06/2023","6,800","6,775","6,800","6,750","35.47M","0.37%"
"07/05/2023","6,775","6,775","6,775","6,700","34.75M","0.00%"
"07/04/2023","6,775","6,825","6,825","6,700","20.05M","-0.73%"
"07/03/2023","6,825","6,775","6,825","6,750","37.35M","0.74%"
"06/27/2023","6,775","6,800","6,850","6,775","36.42M","-0.37%"
"06/26/2023","6,800","6,800","6,900","6,775","31.73M","0.37%"
"06/23/2023","6,775","6,775","6,825","6,700","32.16M","0.00%"
"06/22/2023","6,775","6,875","6,900","6,775","51.20M","-2.17%"
"06/21/2023","6,925","6,775","6,975","6,750","37.66M","1.84%"
"06/20/2023","6,800","6,825","6,850","6,775","24.39M","-1.09%"
"06/19/2023","6,875","6,800","6,875","6,775","12.51M","0.36%"
"06/16/2023","6,850","6,850","6,875","6,775","63.89M","-0.36%"
"06/15/2023","6,875","6,900","6,900","6,825","16.41M","-0.36%"
"06/14/2023","6,900","6,750","6,900","6,750","34.15M","2.22%"
"06/13/2023","6,750","6,775","6,825","6,750","23.91M","-0.37%"
"06/12/2023","6,775","6,800","6,800","6,675","37.56M","-0.37%"
"06/09/2023","6,800","6,750","6,800","6,700","24.89M","0.37%"
"06/08/2023","6,775","6,725","6,775","6,700","32.70M","-0.37%"
"06/07/2023","6,800","6,800","6,850","6,675","70.09M","0.00%"
"06/06/2023","6,800","6,800","6,925","6,750","65.29M","-0.37%"
"06/05/2023","6,825","6,525","7,000","6,500","200.25M","5.81%"
"05/31/2023","6,450","6,500","6,600","6,450","97.41M","-0.77%"
"05/30/2023","6,500","6,575","6,600","6,500","27.80M","-1.52%"
"05/29/2023","6,600","6,625","6,625","6,475","27.94M","0.00%"
"05/26/2023","6,600","6,600","6,600","6,525","25.36M","0.00%"
"05/25/2023","6,600","6,700","6,700","6,525","38.01M","-1.12%"
"05/24/2023","6,675","6,575","6,675","6,500","48.54M","1.14%"
"05/23/2023","6,600","6,600","6,650","6,550","38.96M","0.00%"
"05/22/2023","6,600","6,525","6,650","6,425","63.80M","1.93%"
"05/19/2023","6,475","6,400","6,550","6,350","68.30M","2.37%"
"05/17/2023","6,325","6,350","6,350","6,275","29.48M","0.80%"
"05/16/2023","6,275","6,350","6,400","6,250","21.77M","-1.18%"
"05/15/2023","6,350","6,275","6,350","6,175","35.44M","2.01%"
"05/12/2023","6,225","6,225","6,275","6,175","57.83M","-0.40%"
"05/11/2023","6,250","6,350","6,350","6,175","39.67M","-1.19%"
"05/10/2023","6,325","6,350","6,425","6,300","52.41M","0.00%"
"05/09/2023","6,325","6,125","6,325","6,075","96.94M","3.27%"
"05/08/2023","6,125","6,150","6,175","6,050","95.09M","-0.41%"
"05/05/2023","6,150","6,150","6,150","6,150","73.80M","-6.82%"
"05/04/2023","6,600","6,600","6,625","6,550","113.08M","-0.38%"
"05/03/2023","6,625","6,700","6,725","6,550","92.19M","-0.75%"
"05/02/2023","6,675","6,775","6,775","6,600","74.81M","-1.11%"
"04/28/2023","6,750","6,700","6,750","6,675","64.98M","0.75%"
"04/27/2023","6,700","6,675","6,725","6,625","60.24M","0.00%"
"04/26/2023","6,700","6,625","6,700","6,500","182.92M","4.28%"
"04/18/2023","6,425","6,275","6,475","6,275","102.29M","3.21%"
"04/17/2023","6,225","6,200","6,275","6,200","33.97M","0.40%"
"04/14/2023","6,200","6,275","6,300","6,200","38.51M","-0.80%"
"04/13/2023","6,250","6,225","6,275","6,175","47.25M","0.00%"
"04/12/2023","6,250","6,150","6,300","6,125","115.10M","2.88%"
"04/11/2023","6,075","5,950","6,100","5,925","37.70M","1.67%"
"04/10/2023","5,975","5,950","5,975","5,875","34.69M","0.84%"
"04/06/2023","5,925","6,000","6,000","5,925","33.37M","-1.25%"
"04/05/2023","6,000","6,025","6,050","5,975","27.56M","-0.41%"
"04/04/2023","6,025","6,025","6,050","5,950","28.89M","0.42%"
"04/03/2023","6,000","6,050","6,100","5,975","40.23M","0.00%"
"03/31/2023","6,000","5,950","6,025","5,925","40.65M","1.69%"
"03/30/2023","5,900","5,975","5,975","5,900","40.19M","-0.84%"
"03/29/2023","5,950","5,850","6,050","5,850","69.66M","1.71%"
"03/28/2023","5,850","5,900","5,925","5,850","36.10M","-0.43%"
"03/27/2023","5,875","5,950","5,975","5,875","32.50M","-1.26%"
"03/24/2023","5,950","5,925","6,000","5,900","76.20M","1.28%"
"03/21/2023","5,875","5,850","5,975","5,850","35.45M","0.00%"
"03/20/2023","5,875","5,850","5,900","5,800","22.16M","0.43%"
"03/17/2023","5,850","5,875","5,925","5,850","51.33M","0.00%"
"03/16/2023","5,850","5,775","5,875","5,675","30.24M","1.30%"
"03/15/2023","5,775","5,850","5,875","5,775","33.27M","0.00%"
"03/14/2023","5,775","5,900","5,925","5,750","57.21M","-2.53%"
"03/13/2023","5,925","5,900","5,975","5,850","28.40M","-0.84%"
"03/10/2023","5,975","5,975","6,000","5,900","33.34M","-0.83%"
"03/09/2023","6,025","5,975","6,050","5,950","23.10M","1.69%"
"03/08/2023","5,925","5,900","5,975","5,875","35.04M","-0.42%"
"03/07/2023","5,950","6,050","6,075","5,900","38.12M","-2.06%"
"03/06/2023","6,075","6,100","6,125","6,050","22.19M","0.41%"
"03/03/2023","6,050","6,150","6,150","6,025","32.82M","-1.63%"
"03/02/2023","6,150","6,150","6,175","6,075","27.12M","0.00%"
"03/01/2023","6,150","6,100","6,175","6,050","49.85M","0.82%"
"02/28/2023","6,100","6,200","6,275","6,100","154.67M","5.17%"
"02/27/2023","5,800","5,725","5,800","5,700","24.93M","0.87%"
"02/24/2023","5,750","5,675","5,800","5,650","34.56M","1.77%"
"02/23/2023","5,650","5,650","5,700","5,575","33.44M","0.44%"
"02/22/2023","5,625","5,550","5,650","5,550","30.70M","0.90%"
"02/21/2023","5,575","5,600","5,650","5,550","26.99M","-0.45%"
"02/20/2023","5,600","5,675","5,700","5,575","30.86M","-1.32%"
"02/17/2023","5,675","5,700","5,725","5,625","26.85M","-0.44%"
"02/16/2023","5,700","5,700","5,700","5,625","19.02M","0.44%"
"02/15/2023","5,675","5,725","5,725","5,575","44.34M","-0.87%"
"02/14/2023","5,725","5,750","5,800","5,700","26.98M","0.00%"
"02/13/2023","5,725","5,700","5,750","5,675","19.77M","0.44%"
"02/10/2023","5,700","5,600","5,700","5,550","71.16M","0.44%"
"02/09/2023","5,675","5,825","5,850","5,675","38.97M","-2.16%"
"02/08/2023","5,800","5,875","5,900","5,775","27.24M","-1.28%"
"02/07/2023","5,875","5,825","5,925","5,825","29.54M","0.43%"
"02/06/2023","5,850","5,875","5,900","5,825","31.13M","-0.43%"
"02/03/2023","5,875","5,975","5,975","5,875","24.68M","-0.84%"
"02/02/2023","5,925","5,950","5,975","5,875","24.34M","-1.25%"
"02/01/2023","6,000","6,000","6,000","5,925","35.36M","0.00%"
"01/31/2023","6,000","5,925","6,025","5,900","74.75M","2.13%"
"01/30/2023","5,875","5,875","5,900","5,775","46.67M","0.00%"
"01/27/2023","5,875","5,925","5,950","5,875","26.36M","-0.42%"
"01/26/2023","5,900","5,925","5,950","5,850","40.17M","-0.84%"
"01/25/2023","5,950","5,900","5,950","5,850","15.30M","0.42%"
"01/24/2023","5,925","5,900","5,950","5,850","25.15M","0.42%"
"01/20/2023","5,900","5,875","5,900","5,775","49.29M","0.85%"
"01/19/2023","5,850","5,650","5,875","5,650","88.54M","3.54%"
"01/18/2023","5,650","5,550","5,650","5,550","28.13M","1.80%"
"01/17/2023","5,550","5,600","5,650","5,500","67.00M","-0.89%"
"01/16/2023","5,600","5,525","5,600","5,475","43.51M","2.75%"
"01/13/2023","5,450","5,375","5,500","5,300","52.06M","1.87%"
"01/12/2023","5,350","5,200","5,375","5,200","58.57M","2.39%"
"01/11/2023","5,225","5,325","5,350","5,200","64.23M","-1.88%"
"01/10/2023","5,325","5,375","5,375","5,275","54.32M","-0.47%"
"01/09/2023","5,350","5,500","5,500","5,275","63.48M","-1.83%"
"01/06/2023","5,450","5,400","5,525","5,350","59.75M","1.40%"
"01/05/2023","5,375","5,650","5,700","5,375","106.05M","-5.29%"
"01/04/2023","5,675","5,650","5,700","5,625","32.58M","0.44%"
"01/03/2023","5,650","5,675","5,700","5,625","23.04M","-0.88%"
"01/02/2023","5,700","5,725","5,725","5,625","13.30M","0.00%"
"12/30/2022","5,700","5,675","5,750","5,650","36.38M","0.88%"
"12/29/2022","5,650","5,600","5,675","5,550","32.24M","0.44%"
"12/28/2022","5,625","5,725","5,725","5,575","32.20M","-0.88%"
"12/27/2022","5,675","5,700","5,750","5,650","16.61M","0.44%"
"12/26/2022","5,650","5,675","5,725","5,625","13.57M","-0.44%"
"12/23/2022","5,675","5,750","5,775","5,650","31.97M","-1.73%"
"12/22/2022","5,775","5,700","5,775","5,675","24.97M","1.32%"
"12/21/2022","5,700","5,700","5,725","5,650","34.95M","0.00%"
"12/20/2022","5,700","5,675","5,750","5,675","25.90M","0.00%"
"12/19/2022","5,700","5,850","5,850","5,650","52.08M","-1.30%"
"12/16/2022","5,775","5,775","5,800","5,700","66.06M","-0.43%"
"12/15/2022","5,800","5,825","5,850","5,750","52.25M","-0.43%"
"12/14/2022","5,825","5,925","5,950","5,775","78.79M","0.00%"
"12/13/2022","5,825","5,700","5,900","5,675","102.75M","2.64%"
"12/12/2022","5,675","5,675","5,725","5,625","78.44M","0.00%"
"12/09/2022","5,675","5,700","5,750","5,650","48.92M","0.00%"
"12/08/2022","5,675","5,650","5,800","5,550","146.38M","-0.87%"
"12/07/2022","5,725","5,800","5,900","5,700","101.30M","-2.55%"
"12/06/2022","5,875","6,000","6,025","5,800","69.89M","-2.49%"
"12/05/2022","6,025","6,075","6,100","6,000","70.40M","-1.63%"
"12/02/2022","6,125","6,175","6,175","6,050","51.85M","-0.81%"
"12/01/2022","6,175","6,100","6,200","6,100","79.78M","2.07%"
